customer_id,visit_date,kiosk_id,city,visit_number,weekday_flag,dwell_time_minutes,promo_exposed,spend_amount,items_purchased,payment_type
C0298,2024-12-07,K17,Bandung,5,0,15.950073341425224,0,0.0,0,wallet
C0299,2024-04-19,K8,Medan,1,1,10.797149839119594,1,0.0,0,card
C0299,2024-02-17,K20,Medan,2,0,12.676035405318297,1,0.0,0,card
C0300,2024-04-11,K19,Bandung,1,1,8.912564219208026,0,16.94,2,card
C0300,2024-07-23,K16,Medan,2,1,11.028544746922346,1,7.86,2,cash
C0301,2024-04-21,K11,Medan,1,0,15.09844460806056,1,6.03,3,cash
C0301,2024-02-18,K12,Surabaya,2,0,8.442689029581476,1,0.76,1,wallet
C0301,2024-07-17,K10,Jakarta,3,1,10.077715605114541,0,0.0,0,cash
C0301,2024-07-08,K14,Jakarta,4,1,5.089912156537812,1,9.45,3,wallet
C0302,2024-01-08,K16,Denpasar,1,1,10.86446996109537,1,0.0,0,card
C0303,2024-01-10,K11,Jakarta,1,1,19.230112750282366,0,7.45,3,card
C0303,2024-12-22,K20,Denpasar,2,0,7.0044018041978475,0,0.0,0,cash
C0304,2024-01-23,K19,Medan,1,1,14.70868823808095,0,6.1,1,cash
C0304,2024-02-20,K14,Medan,2,1,24.50450248967141,0,7.34,3,card
C0305,2024-05-27,K12,Denpasar,1,1,11.302776467957752,1,17.71,1,wallet
C0306,2024-11-15,K18,Jakarta,1,1,17.15149606809264,1,0.0,0,card
C0307,2024-04-14,K18,Jakarta,1,0,22.868550697763716,0,13.54,1,wallet
C0307,2024-12-11,K16,Denpasar,2,1,3.2767487985067376,0,0.0,0,cash
C0307,2024-03-12,K4,Denpasar,3,1,10.127329246248745,0,6.3,1,cash
C0307,2024-03-03,K20,Denpasar,4,0,13.95563938466363,0,24.08,3,cash
C0308,2024-07-05,K10,Jakarta,1,1,11.963226731755922,1,0.0,0,cash
C0308,2024-05-17,K18,Jakarta,2,1,9.042263961639271,0,9.71,1,cash
C0308,2024-09-09,K3,Surabaya,3,1,7.636832349430309,1,3.49,3,cash
C0309,2024-04-01,K13,Denpasar,1,1,14.40676998946705,0,0.0,0,wallet
C0309,2024-08-05,K11,Surabaya,2,1,10.369937520915755,0,7.29,2,card
C0309,2024-01-30,K10,Bandung,3,1,13.639055367870617,1,0.0,0,wallet
C0310,2024-10-03,K3,Denpasar,1,1,10.880138317782222,1,16.12,3,cash
C0310,2024-07-10,K15,Medan,2,1,17.00781139881694,0,5.56,2,card
C0310,2024-03-13,K6,Medan,3,1,14.432248419563233,1,3.78,3,cash
C0311,2024-07-29,K13,Medan,1,1,10.654199148445446,1,0.0,0,cash
C0311,2024-09-29,K3,Surabaya,2,0,8.015053341265565,0,5.99,1,cash
C0311,2024-07-18,K7,Bandung,3,1,2.0,0,19.67,1,cash
C0312,2024-02-07,K14,Jakarta,1,1,10.290890898769323,1,3.58,2,card
C0312,2024-08-10,K16,Denpasar,2,0,9.511637382854802,0,19.34,2,wallet
C0313,2024-11-20,K9,Surabaya,1,1,8.274161148413247,0,6.01,2,cash
C0314,2024-12-14,K3,Surabaya,1,0,10.316814585689727,1,12.89,2,wallet
C0314,2024-11-15,K4,Surabaya,2,1,16.499559331943868,0,0.0,0,wallet
C0315,2024-01-04,K18,Bandung,1,1,14.77970725822921,0,12.33,3,wallet
C0316,2024-09-21,K6,Jakarta,1,0,2.4752777299468054,1,0.0,0,cash
C0316,2024-10-13,K15,Bandung,2,0,10.399497618249582,0,0.0,0,cash
C0316,2024-10-14,K16,Surabaya,3,1,10.104491258256264,0,0.45,1,wallet
C0316,2024-10-15,K1,Denpasar,4,1,12.10208583606459,0,13.86,1,wallet
C0316,2024-03-05,K6,Jakarta,5,1,12.916065241844182,0,2.0,3,cash
C0317,2024-01-02,K14,Medan,1,1,19.434658859651037,0,5.22,2,wallet
C0317,2024-02-26,K5,Surabaya,2,1,2.4753211129105708,0,3.04,2,card
C0318,2024-03-20,K9,Medan,1,1,4.209636320732433,1,10.11,2,wallet
C0318,2024-08-01,K12,Jakarta,2,1,26.167478059471364,0,0.0,0,card
C0318,2024-02-15,K17,Denpasar,3,1,6.208928264555128,0,8.52,3,card
C0318,2024-04-26,K4,Denpasar,4,1,14.216190490426065,0,7.27,3,wallet
C0318,2024-06-21,K12,Medan,5,1,15.858035548036343,0,3.42,2,card
C0319,2024-05-16,K10,Denpasar,1,1,19.209712009763003,0,17.68,3,cash
C0320,2024-05-20,K18,Denpasar,1,1,7.785472178378449,0,7.45,2,card
C0321,2024-03-20,K7,Denpasar,1,1,13.75373848523828,0,0.0,0,cash
C0322,2024-05-02,K11,Jakarta,1,1,5.776857664208872,0,0.0,0,card
C0323,2024-09-10,K17,Surabaya,1,1,6.471872491427798,0,13.38,1,cash
C0323,2024-01-21,K17,Medan,2,0,14.04869316384546,0,14.58,3,card
C0324,2024-04-25,K15,Surabaya,1,1,10.693499447155524,1,4.21,2,cash
C0325,2024-07-04,K12,Jakarta,1,1,11.20674408265494,0,0.0,0,cash
C0326,2024-12-11,K14,Surabaya,1,1,13.08789768171481,1,0.0,0,wallet
C0326,2024-12-06,K9,Surabaya,2,1,10.260476969702147,0,10.8,3,wallet
C0326,2024-09-03,K17,Jakarta,3,1,9.588292123936316,1,2.19,2,wallet
C0326,2024-12-18,K1,Jakarta,4,1,17.033650356135325,1,11.6,2,cash
C0326,2024-01-31,K10,Jakarta,5,1,2.0,1,7.89,3,cash
C0327,2024-03-27,K3,Denpasar,1,1,10.267194811465664,1,12.18,3,cash
C0328,2024-10-12,K7,Jakarta,1,0,10.007465410587432,1,0.0,0,wallet
C0329,2024-10-20,K4,Surabaya,1,0,5.444569688154045,0,11.88,1,cash
C0330,2024-03-27,K10,Medan,1,1,15.995340612581938,0,10.1,2,card
C0331,2024-08-29,K1,Surabaya,1,1,22.43996841255047,0,13.71,3,cash
C0331,2024-03-29,K11,Jakarta,2,1,15.538574414330643,1,0.0,0,wallet
C0332,2024-10-24,K20,Surabaya,1,1,10.097537822246114,1,13.6,1,cash
C0333,2024-07-14,K4,Jakarta,1,0,12.587908403309433,1,10.1,1,card
C0333,2024-06-21,K14,Bandung,2,1,4.7654935459582175,0,0.0,0,wallet
C0333,2024-12-09,K2,Bandung,3,1,12.67614605588341,1,19.38,2,cash
C0334,2024-12-01,K19,Denpasar,1,0,16.7287992670622,1,11.99,1,cash
C0334,2024-07-26,K1,Medan,2,1,14.174705191839493,1,18.54,2,wallet
C0334,2024-11-16,K3,Surabaya,3,0,7.008466123544725,0,6.04,1,wallet
C0334,2024-08-18,K16,Jakarta,4,0,14.593965087258606,0,0.0,0,cash
C0334,2024-12-10,K12,Jakarta,5,1,11.834223334750035,1,5.2,3,card
C0335,2024-09-17,K3,Bandung,1,1,18.607293879380016,0,0.0,0,card
C0335,2024-01-29,K17,Surabaya,2,1,16.725366339345456,1,3.01,1,card
C0335,2024-05-07,K17,Medan,3,1,12.68374804968816,0,0.0,0,wallet
C0335,2024-06-26,K11,Denpasar,4,1,14.549519493076362,0,0.0,0,card
C0336,2024-09-10,K5,Denpasar,1,1,14.582397401910985,0,0.0,0,card
C0336,2024-07-26,K13,Bandung,2,1,17.875117909804192,1,6.56,2,wallet
C0337,2024-09-17,K8,Bandung,1,1,13.483274264792088,0,0.0,0,cash
C0337,2024-12-24,K11,Jakarta,2,1,5.898821503871397,1,0.0,0,card
C0338,2024-05-26,K13,Surabaya,1,0,13.117886787513383,1,3.36,1,cash
C0338,2024-06-09,K14,Bandung,2,0,21.04430688946472,1,0.0,0,card
C0338,2024-07-29,K9,Denpasar,3,1,14.803846745075836,0,0.0,0,cash
C0339,2024-04-21,K6,Surabaya,1,0,13.867486808635027,0,0.0,0,cash
C0339,2024-01-22,K6,Bandung,2,1,10.355793458117304,1,3.56,2,cash
C0340,2024-12-11,K19,Medan,1,1,6.113781262527093,1,26.59,2,wallet
C0341,2024-10-07,K2,Surabaya,1,1,13.392425402723728,1,0.0,0,card
C0341,2024-06-12,K6,Jakarta,2,1,21.394233546657272,1,0.0,0,wallet
C0341,2024-04-25,K16,Denpasar,3,1,15.600403260744784,0,0.0,0,card
C0341,2024-01-17,K1,Denpasar,4,1,14.186618912146573,0,12.14,2,cash
C0341,2024-07-20,K2,Medan,5,0,12.108647454948613,1,8.52,3,wallet
C0342,2024-07-29,K1,Medan,1,1,12.016879874461296,1,29.47,3,card
C0342,2024-08-14,K6,Jakarta,2,1,8.134851451986485,0,0.0,0,wallet
C0343,2024-11-27,K18,Medan,1,1,9.691837992171589,0,3.88,3,cash
C0344,2024-02-25,K2,Jakarta,1,0,9.146871658593593,1,12.92,2,cash
C0344,2024-06-15,K3,Medan,2,0,11.190225915293363,0,9.72,1,card
C0345,2024-08-10,K6,Denpasar,1,0,14.192063497483225,0,0.0,0,cash
C0346,2024-11-15,K3,Bandung,1,1,17.265000136493704,0,9.66,3,wallet
C0346,2024-09-12,K10,Jakarta,2,1,11.918413938269886,0,3.26,3,card
C0346,2024-07-12,K16,Surabaya,3,1,7.070285275989212,0,25.2,1,cash
C0346,2024-10-14,K18,Surabaya,4,1,18.85693661941631,1,0.0,0,card
C0346,2024-04-19,K16,Medan,5,1,14.472691797029162,0,0.0,0,cash
C0347,2024-01-17,K15,Bandung,1,1,26.25388711934871,1,6.77,1,card
C0348,2024-09-03,K13,Bandung,1,1,14.333776024192895,0,0.0,0,card
C0349,2024-04-06,K13,Medan,1,0,15.950077044890897,0,0.0,0,cash
C0349,2024-08-02,K16,Bandung,2,1,18.014646146410197,0,0.0,0,cash
C0350,2024-01-26,K11,Denpasar,1,1,16.3777895971824,0,0.0,0,card
C0351,2024-02-20,K8,Jakarta,1,1,13.373689894927857,0,4.12,1,cash
C0351,2024-03-19,K19,Denpasar,2,1,2.9829813288636977,0,0.0,0,card
C0351,2024-06-30,K17,Medan,3,0,15.136456006427316,0,17.57,3,cash
C0351,2024-02-07,K2,Medan,4,1,14.396476780955332,0,17.77,3,card
C0351,2024-04-02,K19,Surabaya,5,1,19.29833616652132,0,0.0,0,card
C0352,2024-09-07,K7,Denpasar,1,0,6.678949230799633,0,0.0,0,card
C0353,2024-08-08,K20,Surabaya,1,1,16.591246268648014,0,1.34,1,cash
C0354,2024-05-28,K2,Surabaya,1,1,9.603558813809274,0,0.0,0,card
C0354,2024-07-14,K18,Medan,2,0,7.519853928470001,0,0.0,0,wallet
C0354,2024-09-05,K20,Denpasar,3,1,13.362772067596365,0,17.36,2,card
C0355,2024-06-11,K8,Surabaya,1,1,8.843031759202468,1,4.85,2,card
C0355,2024-05-10,K9,Medan,2,1,7.963175157450029,0,15.01,1,card
C0356,2024-12-29,K14,Bandung,1,0,15.454554786960964,0,13.64,3,wallet
C0356,2024-07-10,K19,Medan,2,1,15.869508978995515,0,5.78,1,wallet
C0356,2024-09-05,K12,Denpasar,3,1,15.089183913509586,1,0.0,0,cash
C0356,2024-07-14,K4,Bandung,4,0,9.951933076011523,1,15.17,1,cash
C0357,2024-01-16,K2,Denpasar,1,1,21.50560365633804,0,1.41,1,cash
C0358,2024-11-30,K9,Medan,1,0,8.916734390132639,1,19.13,1,card
C0358,2024-11-21,K4,Denpasar,2,1,22.493661770252125,1,0.0,0,cash
C0359,2024-03-14,K1,Medan,1,1,5.072953040909353,1,0.0,0,wallet
C0359,2024-12-10,K4,Medan,2,1,5.66551643536703,0,0.0,0,card
C0359,2024-11-01,K11,Surabaya,3,1,7.148080091243734,0,11.5,3,cash
C0359,2024-11-05,K11,Jakarta,4,1,11.804376832233237,0,25.2,3,wallet
C0359,2024-03-01,K2,Jakarta,5,1,11.430554036164887,0,0.0,0,wallet
C0360,2024-12-07,K4,Denpasar,1,0,12.224090985500839,0,0.0,0,card
C0361,2024-09-22,K6,Bandung,1,0,10.834515394814254,0,12.27,3,card
C0361,2024-05-11,K16,Bandung,2,0,14.740631643636451,0,0.0,0,wallet
C0362,2024-09-28,K17,Bandung,1,0,2.0,0,2.16,1,cash
C0363,2024-09-30,K19,Medan,1,1,10.231817895753544,0,0.0,0,cash
C0363,2024-09-05,K10,Medan,2,1,10.540680754301196,0,0.0,0,cash
C0363,2024-05-01,K16,Denpasar,3,1,13.816436381719942,0,4.55,3,card
C0363,2024-02-04,K17,Jakarta,4,0,7.413168354239029,0,6.99,2,wallet
C0364,2024-09-19,K20,Surabaya,1,1,10.426545856059537,0,8.58,2,wallet
C0364,2024-10-24,K15,Jakarta,2,1,14.083004573805525,0,5.7,1,cash
C0364,2024-09-07,K5,Medan,3,0,2.226595022006233,0,10.28,3,card
C0364,2024-04-23,K3,Denpasar,4,1,20.513223346860997,1,6.3,3,wallet
C0365,2024-08-09,K20,Medan,1,1,17.326881361298014,0,0.0,0,card
C0365,2024-05-07,K12,Medan,2,1,10.709772421944193,0,0.0,0,card
C0365,2024-12-22,K7,Denpasar,3,0,18.462146871685412,0,3.27,1,card
C0366,2024-07-02,K9,Bandung,1,1,11.62536721940776,0,6.28,2,wallet
C0367,2024-03-01,K13,Medan,1,1,14.505856322443341,1,0.0,0,card
C0368,2024-12-20,K18,Jakarta,1,1,11.913741535678787,0,8.41,2,cash
C0368,2024-09-13,K6,Bandung,2,1,9.989726072329825,0,0.0,0,wallet
C0368,2024-12-08,K12,Bandung,3,0,19.83254563352954,0,1.79,1,card
C0368,2024-03-12,K12,Denpasar,4,1,15.410688331694875,1,3.65,3,cash
C0369,2024-03-09,K8,Bandung,1,0,10.307821075925904,0,21.25,1,wallet
C0370,2024-06-21,K1,Medan,1,1,14.601902075337392,1,0.0,0,card
C0370,2024-09-24,K9,Denpasar,2,1,22.865828320715103,1,7.88,1,cash
C0370,2024-03-20,K2,Medan,3,1,19.155760588808704,1,0.55,2,cash
C0370,2024-08-08,K15,Surabaya,4,1,2.7986680760221567,0,6.76,3,card
C0371,2024-08-30,K19,Medan,1,1,13.174267994837557,1,20.18,1,card
C0372,2024-05-14,K19,Medan,1,1,2.6834280084800284,0,19.19,3,cash
C0373,2024-02-14,K20,Denpasar,1,1,12.305142917781604,0,16.78,1,cash
C0374,2024-02-04,K20,Medan,1,0,7.405210826502317,1,1.64,1,card
C0374,2024-09-08,K15,Bandung,2,0,9.498927421245615,1,0.0,0,card
C0374,2024-03-17,K8,Jakarta,3,0,10.30460813186576,1,6.68,2,cash
C0374,2024-08-15,K20,Bandung,4,1,14.985362805056793,0,0.0,0,card
C0374,2024-08-12,K14,Jakarta,5,1,15.294676774268419,0,2.94,3,card
C0375,2024-02-25,K1,Denpasar,1,0,16.165788833147175,1,17.48,2,cash
C0375,2024-06-03,K1,Medan,2,1,9.76391092635572,0,4.89,3,card
C0375,2024-08-05,K7,Denpasar,3,1,16.68028083968008,0,1.41,1,cash
C0375,2024-03-16,K8,Jakarta,4,0,15.884683514657583,0,0.0,0,wallet
C0375,2024-09-13,K9,Bandung,5,1,12.716531525000018,0,8.44,3,card
C0376,2024-09-02,K6,Denpasar,1,1,10.458950132863714,1,0.0,0,cash
C0376,2024-06-26,K7,Denpasar,2,1,10.648044122778796,0,3.98,3,card
C0376,2024-11-20,K12,Denpasar,3,1,6.476621854311751,1,0.0,0,card
C0376,2024-01-08,K7,Denpasar,4,1,17.34956717705486,0,13.58,3,wallet
C0376,2024-07-03,K14,Medan,5,1,17.19554883758226,0,0.0,0,card
C0377,2024-02-21,K12,Denpasar,1,1,13.271578132768552,0,12.24,2,wallet
C0378,2024-08-21,K9,Denpasar,1,1,14.350546045978469,1,4.57,3,cash
C0378,2024-09-16,K9,Medan,2,1,4.160058672198662,0,7.82,2,cash
C0379,2024-07-16,K5,Jakarta,1,1,11.540521872921559,1,1.94,1,cash
C0379,2024-02-18,K2,Jakarta,2,0,12.903699437152854,0,7.25,3,card
C0379,2024-12-09,K11,Denpasar,3,1,11.084878084294777,0,21.25,3,card
C0379,2024-10-08,K12,Jakarta,4,1,20.38894877372751,0,5.05,1,cash
C0379,2024-04-14,K1,Surabaya,5,0,10.751529137666031,1,4.07,2,cash
C0380,2024-09-09,K3,Bandung,1,1,17.28617202342081,1,6.17,1,wallet
C0381,2024-10-01,K1,Denpasar,1,1,16.450288662377297,1,11.44,2,card
C0382,2024-03-30,K5,Medan,1,0,13.312640061616625,0,5.0,1,wallet
C0382,2024-01-01,K11,Medan,2,1,4.879387941710311,0,1.46,2,card
C0382,2024-05-11,K16,Surabaya,3,0,11.127577466914875,0,5.72,3,wallet
C0382,2024-08-30,K6,Denpasar,4,1,9.231455034620751,1,16.61,2,cash
C0383,2024-11-17,K16,Surabaya,1,0,8.396330064122846,0,0.0,0,card
C0383,2024-03-27,K13,Bandung,2,1,13.92985046284438,0,0.0,0,cash
C0384,2024-04-10,K10,Jakarta,1,1,24.20610861235957,1,2.81,3,card
C0385,2024-03-26,K12,Denpasar,1,1,6.582424464950946,1,11.49,2,card
C0386,2024-12-27,K12,Denpasar,1,1,14.209005638730364,1,13.37,1,card
C0386,2024-12-29,K12,Bandung,2,0,5.250371810693635,0,6.73,3,cash
C0387,2024-09-12,K9,Medan,1,1,6.879034984111424,0,5.73,3,card
C0387,2024-01-23,K15,Surabaya,2,1,11.29773450258743,1,0.0,0,cash
C0387,2024-11-20,K15,Bandung,3,1,5.777567750555671,0,0.0,0,wallet
C0388,2024-03-07,K16,Denpasar,1,1,14.249136068632549,1,0.0,0,wallet
C0389,2024-05-29,K5,Denpasar,1,1,13.3401599354299,1,0.0,0,cash
C0390,2024-01-12,K16,Surabaya,1,1,10.353012449188487,1,1.51,3,cash
C0390,2024-02-21,K19,Denpasar,2,1,11.424146036143252,0,5.13,2,wallet
C0391,2024-12-23,K20,Surabaya,1,1,2.0,0,7.46,1,wallet
C0392,2024-12-29,K14,Medan,1,0,12.376242873831746,0,0.0,0,card
C0393,2024-07-26,K16,Bandung,1,1,12.522450138095676,0,0.0,0,wallet
C0394,2024-08-27,K6,Surabaya,1,1,2.91682214775447,0,6.0,1,card
C0395,2024-07-02,K13,Denpasar,1,1,15.85011243565354,0,2.38,1,wallet
C0396,2024-01-25,K4,Surabaya,1,1,12.771721163211705,0,0.0,0,card
C0397,2024-05-28,K17,Denpasar,1,1,6.669839141861597,0,0.0,0,card
C0397,2024-08-20,K8,Medan,2,1,19.801277647654654,1,8.01,3,card
C0398,2024-11-27,K11,Surabaya,1,1,6.3694301211063005,0,1.02,1,wallet
C0398,2024-12-10,K15,Medan,2,1,4.563200416371285,1,0.0,0,cash
C0398,2024-08-04,K12,Medan,3,0,9.50524438137041,0,6.63,1,cash
C0399,2024-01-21,K20,Surabaya,1,0,10.831379710741373,1,13.85,3,wallet
C0399,2024-10-11,K8,Surabaya,2,1,12.160925435184199,0,10.36,2,card
C0399,2024-08-04,K5,Jakarta,3,0,15.299141488655739,1,22.16,2,card
C0399,2024-09-06,K2,Surabaya,4,1,13.26504243338896,1,7.98,1,card
C0399,2024-08-12,K8,Denpasar,5,1,13.7641682157631,1,4.23,2,card
C0400,2024-12-14,K2,Denpasar,1,0,14.280608293761945,1,0.0,0,card
C0401,2024-06-26,K11,Surabaya,1,1,14.844075057750938,1,4.96,1,card
C0401,2024-05-16,K15,Jakarta,2,1,12.585621080749256,0,4.53,1,card
C0401,2024-04-09,K9,Jakarta,3,1,19.354953810133892,1,3.4,2,card
C0401,2024-09-12,K17,Bandung,4,1,14.545703811353498,0,15.08,3,card
C0402,2024-09-28,K13,Jakarta,1,0,17.019377211412454,0,0.0,0,card
C0402,2024-03-01,K6,Jakarta,2,1,2.0,0,0.92,1,card
C0403,2024-07-24,K1,Denpasar,1,1,12.738652516321153,1,14.5,2,cash
C0404,2024-02-20,K4,Medan,1,1,18.957116767681217,0,6.97,1,cash
C0404,2024-01-26,K19,Jakarta,2,1,12.172517826158288,0,0.0,0,card
C0404,2024-09-02,K8,Denpasar,3,1,15.436192251976442,1,4.0,2,card
C0405,2024-11-05,K10,Bandung,1,1,12.456505855298342,0,12.67,2,wallet
C0405,2024-05-22,K3,Denpasar,2,1,14.580720197931898,1,6.06,3,cash
C0405,2024-01-16,K6,Surabaya,3,1,13.542154335944723,0,0.0,0,wallet
C0406,2024-06-13,K19,Surabaya,1,1,11.197754715948388,1,0.0,0,cash
C0406,2024-12-18,K6,Denpasar,2,1,17.838709627638895,0,0.0,0,card
C0406,2024-04-27,K18,Denpasar,3,0,21.48943646329353,0,4.26,1,card
C0407,2024-05-29,K3,Surabaya,1,1,9.37592745552428,1,7.62,1,wallet
C0407,2024-03-09,K18,Denpasar,2,0,8.911522892768652,0,3.07,3,card
C0407,2024-03-02,K12,Surabaya,3,0,5.229411592211897,1,13.86,1,wallet
C0407,2024-09-23,K20,Jakarta,4,1,16.066402030322966,0,1.06,2,wallet
C0407,2024-04-06,K16,Denpasar,5,0,14.72949558557662,0,3.99,2,wallet
C0408,2024-05-31,K9,Denpasar,1,1,17.533552121436585,0,7.26,2,cash
C0408,2024-12-18,K10,Denpasar,2,1,6.4708312770357095,0,0.59,2,card
C0409,2024-02-09,K3,Denpasar,1,1,8.133968978189214,0,0.0,0,cash
C0409,2024-03-05,K4,Denpasar,2,1,18.85579776769096,0,0.0,0,wallet
C0409,2024-05-15,K3,Jakarta,3,1,20.240013950283497,0,0.0,0,cash
C0410,2024-02-03,K10,Medan,1,0,18.346164534601137,0,7.61,2,cash
C0410,2024-05-19,K15,Medan,2,0,5.956972181875971,0,8.46,2,wallet
C0410,2024-04-19,K5,Surabaya,3,1,15.264207671605785,1,16.8,1,cash
C0411,2024-04-21,K12,Surabaya,1,0,10.464897511936243,0,1.69,1,cash
C0411,2024-06-30,K9,Jakarta,2,0,13.235425935498137,0,58.8,3,wallet
C0412,2024-07-13,K12,Surabaya,1,0,11.8881556906083,1,7.82,3,card
C0413,2024-05-25,K8,Medan,1,0,7.954004985585919,1,5.02,3,wallet
C0414,2024-01-30,K6,Medan,1,1,9.425306467833638,0,4.75,3,card
C0415,2024-04-29,K14,Surabaya,1,1,11.53168837555361,0,8.07,1,wallet
C0416,2024-11-29,K15,Medan,1,1,7.1111089452057445,0,2.58,1,card
C0417,2024-11-13,K10,Jakarta,1,1,15.511382137757892,1,0.0,0,card
C0417,2024-04-23,K18,Jakarta,2,1,15.095482390257756,1,21.88,1,cash
C0417,2024-03-07,K4,Jakarta,3,1,18.05350626573758,0,8.93,1,cash
C0417,2024-10-08,K7,Bandung,4,1,7.771668536420906,1,8.22,1,cash
C0418,2024-06-29,K8,Bandung,1,0,5.578918785351728,1,2.49,2,wallet
C0418,2024-08-06,K16,Bandung,2,1,8.299331975051086,0,0.0,0,wallet
C0419,2024-10-29,K5,Denpasar,1,1,9.653267667866444,1,25.2,1,card
C0420,2024-05-11,K16,Bandung,1,0,17.093454252122037,1,7.87,1,cash
C0420,2024-09-02,K1,Surabaya,2,1,8.02005544995623,0,6.47,2,card
C0420,2024-07-05,K8,Surabaya,3,1,13.05782416597124,1,0.0,0,card
C0421,2024-02-29,K14,Denpasar,1,1,13.906764172901426,1,28.58,2,cash
C0422,2024-01-08,K19,Bandung,1,1,10.122499799622146,0,20.62,3,wallet
C0422,2024-06-15,K20,Bandung,2,0,5.849734862937679,0,13.71,2,wallet
C0422,2024-03-27,K7,Jakarta,3,1,18.300547661977436,1,0.0,0,card
C0422,2024-03-28,K17,Surabaya,4,1,10.046471930437859,0,2.75,2,cash
C0423,2024-11-04,K17,Surabaya,1,1,9.396757921658653,0,10.08,1,card
C0423,2024-09-14,K6,Denpasar,2,0,4.404951373356886,1,0.0,0,wallet
C0424,2024-06-04,K5,Surabaya,1,1,10.934969192023262,1,21.19,2,cash
C0425,2024-10-19,K16,Surabaya,1,0,10.230481224934785,1,13.02,1,cash
C0426,2024-06-02,K14,Medan,1,0,12.880524880154539,1,0.0,0,cash
C0426,2024-03-31,K17,Jakarta,2,0,9.366306365049418,0,9.79,2,card
C0426,2024-02-05,K19,Denpasar,3,1,11.716939563677716,1,20.62,1,wallet
C0426,2024-01-16,K6,Bandung,4,1,13.742853721475365,1,13.76,3,wallet
C0426,2024-09-21,K9,Denpasar,5,0,18.08685811778636,1,17.67,2,card
C0427,2024-07-17,K15,Denpasar,1,1,12.269157759337247,0,33.26,3,card
C0428,2024-12-23,K12,Jakarta,1,1,12.60922232066227,0,25.17,2,cash
C0428,2024-03-18,K13,Surabaya,2,1,9.505063720104442,1,4.16,1,cash
C0429,2024-01-29,K12,Bandung,1,1,15.350248359077618,0,0.48,2,card
C0430,2024-06-04,K2,Surabaya,1,1,11.069961528539519,1,0.0,0,card
C0430,2024-11-24,K16,Bandung,2,0,16.72104323292998,0,12.74,3,cash
C0430,2024-03-26,K19,Jakarta,3,1,18.951665917660854,1,4.62,2,cash
C0430,2024-04-15,K15,Medan,4,1,13.041911562598106,0,20.04,2,card
C0431,2024-12-21,K18,Jakarta,1,0,11.298584833213159,0,5.67,2,cash
C0432,2024-08-14,K16,Bandung,1,1,9.374207346508697,0,0.0,0,cash
C0433,2024-02-29,K4,Denpasar,1,1,6.571261446092253,1,0.0,0,card
C0433,2024-08-02,K10,Bandung,2,1,10.712956964075195,1,8.53,1,cash
C0434,2024-11-30,K7,Surabaya,1,0,11.485626769369608,0,7.99,3,cash
C0434,2024-07-11,K6,Surabaya,2,1,7.767510985655464,0,18.05,3,card
C0435,2024-06-11,K17,Bandung,1,1,14.375285738446012,0,12.91,1,cash
C0435,2024-03-07,K10,Bandung,2,1,14.883179035017832,0,15.27,2,cash
C0435,2024-09-18,K3,Jakarta,3,1,14.995474851126367,1,0.0,0,cash
C0435,2024-10-05,K15,Surabaya,4,0,15.070960781209926,1,8.15,3,card
C0435,2024-11-17,K9,Surabaya,5,0,10.286207534565857,1,0.0,0,card
C0436,2024-03-31,K19,Bandung,1,0,21.902920592048943,1,15.61,2,cash
C0437,2024-06-23,K20,Surabaya,1,0,17.949380858409306,0,9.42,2,wallet
C0437,2024-01-13,K14,Bandung,2,0,13.559218160159503,0,3.64,2,card
C0438,2024-02-09,K1,Jakarta,1,1,12.151370772476525,1,4.32,3,cash
C0438,2024-03-26,K14,Surabaya,2,1,6.24658209354112,0,2.1,1,cash
C0439,2024-06-26,K4,Medan,1,1,18.109090097246792,0,8.33,2,card
C0440,2024-04-19,K8,Jakarta,1,1,14.691941942986787,0,0.0,0,card
C0440,2024-08-23,K11,Denpasar,2,1,17.933456913015235,1,6.82,3,card
C0440,2024-03-12,K10,Denpasar,3,1,2.0,1,18.56,1,card
C0441,2024-05-01,K1,Jakarta,1,1,7.611913215685474,0,4.47,1,wallet
C0442,2024-05-19,K6,Denpasar,1,0,18.59164943969561,1,4.08,3,card
C0443,2024-10-16,K19,Surabaya,1,1,12.826200250324625,0,0.0,0,cash
C0443,2024-11-09,K18,Medan,2,0,18.21577705931204,0,8.41,1,cash
C0443,2024-05-16,K13,Jakarta,3,1,25.551658221674465,1,20.35,1,cash
C0443,2024-06-12,K9,Medan,4,1,14.599355090509558,0,0.0,0,card
C0444,2024-05-14,K14,Surabaya,1,1,13.584760034920578,0,8.48,3,cash
C0444,2024-06-13,K4,Denpasar,2,1,23.588183943369394,1,3.56,2,card
C0444,2024-06-05,K16,Surabaya,3,1,3.3796909456598225,0,38.88,3,card
C0445,2024-10-04,K14,Denpasar,1,1,10.547792589944253,1,0.0,0,wallet
C0445,2024-06-22,K12,Medan,2,0,14.220725855436287,0,0.0,0,cash
C0446,2024-07-03,K7,Denpasar,1,1,12.298459402898681,0,9.65,3,cash
C0446,2024-12-22,K5,Denpasar,2,0,9.253859302523008,0,13.65,3,card
C0447,2024-08-02,K11,Jakarta,1,1,7.822948588040876,1,0.0,0,card
C0448,2024-05-06,K20,Denpasar,1,1,7.32878821450005,0,13.78,2,wallet
C0448,2024-03-20,K9,Denpasar,2,1,14.255324408187784,1,8.8,1,cash
